epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean
89,val,0.14222821629606186,0.2880115701179755,0.09779404348072906,0.186662388642629,0.0,0.0,0.9768372897232587,0.5564554958356431,0.7571151921958555,0.9882829454921989,0.7150291123960323,0.8617706972867197,0.6567853440157494,0.7634693259182525,0.9771910095214844,0.7363302821930684,0.6434283388963256,0.689879310544697
90,val,0.14509431205069026,0.285383587212939,0.09782428411766887,0.19236434042453765,0.0,0.0,0.9768826831107809,0.5564704732085963,0.7546425754642575,0.9883061766453222,0.7150414772230874,0.8601667211507028,0.655556524336427,0.7626652439278782,0.9772059631347656,0.7384130592321227,0.6104889693196687,0.6744510142758957
91,val,0.1427146942106386,0.29024389386177063,0.09703635739162564,0.18839303155740103,0.0,0.0,0.9768669353358794,0.5550365328733878,0.753467372843652,0.9882981174652556,0.7138565829675968,0.8594027861741513,0.6542519528585199,0.7617902803509731,0.9771817779541015,0.7374223604013723,0.6097446768450445,0.6735835186232084
92,val,0.14185584952433905,0.2870621638078439,0.09691858030545215,0.18679311871528625,0.0,0.0,0.976810683070271,0.5575107514071551,0.7547174212661565,0.9882693284044213,0.7158997148539284,0.8602153396546013,0.6561140863366558,0.7630129519145274,0.9771325937906901,0.7384789960536713,0.6242618475210585,0.6813704217873648
93,val,0.14302762255072593,0.28747904261476115,0.09716172210251292,0.1888935234149297,0.0,0.0,0.9769531273485452,0.5567035488995828,0.755774528912362,0.9883422260585587,0.715233866195154,0.8609015753070944,0.6562390389059725,0.7631437350534966,0.9772675832112631,0.7387558103546339,0.6093004172196756,0.6740281137871548
94,val,0.14273411626617113,0.28682987176274,0.09752530673208336,0.18794292589028677,0.0,0.0,0.9770170471623393,0.556905995675783,0.7545653733391554,0.9883749344141222,0.7154009262249069,0.8601165676752459,0.6557356845074692,0.7628294720590926,0.9773291015625,0.7407715024725315,0.6291766773995321,0.6849740899360318
95,val,0.1424157636674742,0.28615211950320946,0.09690484698240956,0.18792668064435322,0.0,0.0,0.9768140965473738,0.557839411075029,0.7543260282782612,0.9882710754171969,0.7161706233764839,0.8599610518445939,0.6560827196766451,0.7629931786335548,0.9771390279134115,0.7387646592147162,0.6262318935459698,0.682498276380343
96,val,0.14351746280367175,0.28429598322040156,0.09654316733280818,0.1904917593797048,0.0,0.0,0.976946793435245,0.5586510485822267,0.755184983287389,0.9883389848217936,0.7168391527922615,0.8605189657821237,0.6569180159348078,0.7635942751016204,0.9772679646809895,0.7405789716747121,0.6074057834612969,0.6739923775680046
97,val,0.14214675534516574,0.28365948541383995,0.09752560844334464,0.18676790257294973,0.0,0.0,0.9770069175866243,0.5592064336901866,0.7551486571837087,0.988369751158259,0.7172962112100938,0.8604953820782469,0.6571775454369477,0.7637873361535066,0.9773242441813151,0.7419261733798886,0.6107754094952209,0.6763507914375548
98,val,0.14268823651286464,0.2850509762371841,0.09697785238890598,0.18839862128098805,0.0,0.0,0.9769744107695979,0.5584213355743266,0.7551522001234708,0.9883531172153924,0.7166500134811502,0.8604976822754719,0.6567867678488988,0.7635159821557984,0.9772939809163411,0.7413788186082083,0.6095726081169048,0.6754757133625566
99,val,0.1422096406047543,0.2831888704707748,0.09678030961193144,0.18763897120952605,0.0,0.0,0.9770257232135979,0.5593107698392145,0.7552996902331301,0.9883793738661841,0.7173820391131998,0.8605934296414249,0.6573052300361724,0.7638787277619808,0.9773441823323568,0.7428168713172126,0.6098694791918838,0.6763431752545482
100,val,0.14124323391666016,0.28432883204598175,0.09651905953884125,0.1859674084186554,0.0,0.0,0.9769290700069522,0.559491179945227,0.754848350525242,0.9883299151481613,0.7175304190753777,0.8603003790034723,0.6571697652352345,0.7637562001591404,0.9772539265950521,0.7410745721935696,0.6110622008222761,0.6760683865079229
