epoch,split,train_loss,val_loss,loss_ce,loss_dice,loss_tversky,loss_bd,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean
89,val,0.1490527230563263,0.2647492128767465,0.10083878732286394,0.19726665874322255,0.0,0.0,0.9770183430883544,0.5548159855398073,0.7994077917962329,0.9883755975294871,0.7136741462652045,0.8885232079585869,0.6771118886680201,0.7770807068081315,0.9773908487955729,0.7370531461270239,0.6330298825409572,0.6850415143339905
90,val,0.1487541357552012,0.26634390573752553,0.099999692455555,0.19750857929388682,0.0,0.0,0.9774182733522029,0.552511818525383,0.7993033563059417,0.9885801972439975,0.7117650402818491,0.8884586954219336,0.6759075874156624,0.7764111493945092,0.9777550506591797,0.7383647961399575,0.6246136209653185,0.6814892085526381
91,val,0.14964629856248696,0.2659883146223269,0.10015383227728307,0.199138765335083,0.0,0.0,0.977048785686814,0.5532414657062323,0.7975190430369684,0.9883911745226798,0.7123701986087307,0.8873553202413181,0.6753802543716003,0.7759364314766716,0.977400156656901,0.7356781939262549,0.6221507932471659,0.6789144935867104
92,val,0.14878285654510062,0.2650678183295225,0.09958725366120537,0.19797845919926962,0.0,0.0,0.9772320919115585,0.5544110372182665,0.7945267985862666,0.9884849592611913,0.7133390383156646,0.8855000652118399,0.6744689179022665,0.7753899759053638,0.9775719451904297,0.7383891046777677,0.6204150646864783,0.679402084682123
93,val,0.14762914523482323,0.26575827128008794,0.10010514242574572,0.195153146982193,0.0,0.0,0.9773775503075587,0.553620086847246,0.7927738156532089,0.9885593675881864,0.7126839972450467,0.8844103017695588,0.6731969512502274,0.7745904842693379,0.9777101135253906,0.7388492540610275,0.6098266197288857,0.6743379368949567
94,val,0.15059333898127078,0.2618505299875611,0.09982470019410054,0.20136197805404663,0.0,0.0,0.9772585785565057,0.5546308040509393,0.7928162619333963,0.9884985091529623,0.7135209242036429,0.8844367141989363,0.6737235329921678,0.7749018815136136,0.9776060994466146,0.7383593799523254,0.6131901183292304,0.675774749140778
95,val,0.1488125852495432,0.26038258091399547,0.09989030401532849,0.19773486653963726,0.0,0.0,0.9772263677910539,0.555211170175256,0.792728013683466,0.9884820308994823,0.7140010061947916,0.8843817998410934,0.673969591929361,0.7750551838832586,0.9775723012288412,0.7385379111217952,0.6137384743130349,0.676138192717415
96,val,0.1464861827654143,0.2653761364911732,0.09820824762495856,0.19476411739985147,0.0,0.0,0.9773480364427549,0.5542924529099956,0.7927021397537091,0.9885442708416694,0.7132408728772139,0.8843656982108747,0.6734972963318524,0.77478087636882,0.9776890818277995,0.7391210229423673,0.6264723540260799,0.6827966884842236
97,val,0.14850003228833278,0.26218786541568606,0.10071039858274161,0.19628966649373372,0.0,0.0,0.9772494910185834,0.5566539108522716,0.7927322409742769,0.9884938602413311,0.7151928980122528,0.88438443048635,0.6746930759132742,0.7755452142817106,0.9776002756754557,0.7402038374369291,0.6258310317125796,0.6830174345747544
98,val,0.1487306358665228,0.2623507294215654,0.09910061254166067,0.1983606594800949,0.0,0.0,0.9772674920316418,0.5556662751338577,0.7923839147903338,0.9885030689777837,0.7143772208934018,0.8841676253081348,0.6740250949620957,0.7751058939852777,0.9776112620035807,0.7400583510614575,0.6070524596435178,0.6735554053524877
99,val,0.147595371256272,0.25969514329182475,0.0997255051943163,0.19546523789564768,0.0,0.0,0.9772402145441689,0.5566870469080478,0.7926104912729757,0.9884891146313862,0.7152202467589889,0.8843086606172029,0.6746487690905117,0.7755125842417309,0.977589111328125,0.740512492117713,0.6094760401883924,0.6749942661530527
100,val,0.14691023812939724,0.25754844828655843,0.09912702658834557,0.19469344953695933,0.0,0.0,0.9771335327773096,0.5574507603348791,0.7920963779959093,0.9884345357338765,0.7158502529030419,0.8839885931600463,0.6747735691653942,0.7755602237026994,0.9774878438313802,0.7402568947890211,0.6145120022456565,0.6773844485173388
