epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean,sampled_t0,sampled_t1,sampled_t2,loss_aux_ce,loss_cldice
55,val,9.104307239850362,20.20816873249255,0.9782930146636257,0.5740257528756999,0.817228923819499,0.9890274164769949,0.7293727587709049,0.8994231966128141,0.6956273383475995,0.7898492304529414,0.9788319396972657,0.7506057416894497,0.7133970066341003,0.732001374161775,,,,0.038994532267873486,0.0
60,val,8.53252232392629,20.770468385596025,0.9776785164583477,0.5581502773852156,0.7850827117143758,0.988713290175379,0.7164267599680646,0.8796037366362595,0.6716164945497958,0.7736371685193131,0.9780121358235677,0.7444563114450861,0.6896929834391076,0.7170746474420968,,,,0.03711478295736015,0.0
65,val,7.969070129394531,20.24781726535998,0.9786346077439542,0.5684130256401335,0.8008921924252744,0.9892019516021674,0.7248256885754196,0.8894393521099196,0.684652609032704,0.7826466086031206,0.9789559173583985,0.7529307192529932,0.6932371804738479,0.7230839498634205,,,,0.03478208374232054,0.0
70,val,7.547143839200338,20.860922863608913,0.9777758924657919,0.567189356275372,0.8143018677114066,0.9887630809846205,0.723830026032554,0.8976476100292855,0.6907456119933892,0.7864223721508569,0.978330332438151,0.751838620239329,0.7011843881586852,0.7265115041990071,,,,0.03359532697747151,0.0
75,val,7.2864704823493955,20.587049634833086,0.9788249349177639,0.5751689982229744,0.8160783098016748,0.9892991720952232,0.7302949700912739,0.8987259033899202,0.6956236540123246,0.7900240809808045,0.9793380482991536,0.7566328448866771,0.6737186294814713,0.7151757371840742,,,,0.032563898631682,0.0
80,val,6.999908854166667,21.092293337771768,0.9787544447398892,0.5739843938447902,0.8213517038317211,0.9892631673846203,0.7293393709485413,0.9019144431070384,0.6976680488382556,0.7913635141388001,0.9792369333902995,0.7552871160447023,0.7162360927405005,0.7357616043926014,,,,0.03164826750289649,0.0
85,val,6.887464716434478,21.173987338417454,0.9788952343308275,0.5762687047596692,0.8151732396551519,0.9893350768130436,0.7311807980702526,0.8981767930977421,0.6957209722074105,0.7901123929152162,0.9793719991048178,0.7584538115373027,0.6920987431927302,0.7252762773650165,,,,0.03118731655801336,0.0
90,val,6.757766742706298,21.169596170124255,0.9788550625938375,0.5750433247361869,0.8082630778455955,0.9893145598149841,0.7301936596982236,0.893966246115668,0.6916532012908911,0.78738715505854,0.979280522664388,0.7579618556349397,0.6882795235413821,0.7231206895881609,,,,0.03076585301508506,0.0
91,val,6.746438889503479,21.33659940016897,0.9788348968193638,0.5735863475312594,0.8042241886503159,0.9893042601913603,0.7290179511675828,0.8914903078113935,0.6889052680907877,0.7855484776669797,0.9792299143473308,0.7581177314067672,0.7086636411066441,0.7333906862567057,,,,0.030859461876874168,0.0
92,val,6.7054918177922564,21.462510987331992,0.9788876349171737,0.5764256471966299,0.8094863376656494,0.9893311956119681,0.731307116477954,0.8947139536957625,0.6929559924311397,0.7882665399264844,0.9793454996744791,0.7585653964738068,0.6871717106932687,0.7228685535835377,,,,0.03065715616879364,0.0
93,val,6.681796348889669,21.307681861676667,0.9789425433766101,0.5772556968030923,0.8083591337425606,0.989359237996137,0.7319747812268108,0.8940249960964217,0.6928074152728265,0.7881857913074212,0.9793785095214844,0.760134775856033,0.6878645465463686,0.7239996612012007,,,,0.030655385519688327,0.0
94,val,6.696736095746358,21.32844352722168,0.9789118080179824,0.5757112213371054,0.805721415203636,0.98934354128538,0.7307318924194405,0.8924094363833778,0.6907163182703707,0.7867814815195745,0.9793109893798828,0.7588399222154887,0.6865436185418913,0.7226917703786899,,,,0.0306954360830908,0.0
95,val,6.706289573510488,21.303587838223105,0.9788676999266731,0.5764759829934851,0.8077484060064732,0.9893210141971037,0.731347624971547,0.8936513547157633,0.6921121944999792,0.7876973629755438,0.9792923736572265,0.7590650041439404,0.6865191876204699,0.7227920958822052,,,,0.03062928363059958,0.0
96,val,6.673080806732178,21.335301072973955,0.9788959965386511,0.5764306378600943,0.808765834986227,0.9893354660890403,0.7313111329053623,0.8942736747262648,0.6925982364231607,0.7880308231283242,0.9793266296386719,0.7588302262254217,0.6859079216290535,0.7223690739272376,,,,0.030596293803925315,0.0
97,val,6.694566888809204,21.332644487682142,0.9788759553732511,0.5762925203821024,0.8091556322323412,0.9893252305333284,0.7311999681916981,0.8945119124261447,0.6927240763072218,0.7881080359958982,0.9793124135335286,0.7586446134896988,0.6854352807368096,0.7220399471132541,,,,0.030525298758099475,0.0
98,val,6.7020100172360735,21.303144480052747,0.978895155470896,0.5764660154915535,0.8098986910953131,0.9893350365375563,0.7313396036790647,0.8949657735872268,0.6931823532934334,0.7884199540192541,0.9793410237630208,0.7588167093896777,0.6855036583550548,0.7221601838723662,,,,0.03071573555469513,0.0
99,val,6.680160094896952,21.338436603546143,0.978876549541675,0.5768072542521155,0.8096017240796591,0.9893255339939132,0.7316141560062736,0.8947844305259075,0.6932044891658873,0.7884285092911499,0.9793242390950521,0.759075458684996,0.6856230322225044,0.7223492454537502,,,,0.030580629762262106,0.0
100,val,6.691188548405965,21.299648636265804,0.9788831833688849,0.5767192604410356,0.8095705745883373,0.9893289220866663,0.7315433697178497,0.8947654056239371,0.6931449175146864,0.7883910061327525,0.9793289184570313,0.7589811786572607,0.6852685777488448,0.7221248782030527,,,,0.030647420041883984,0.0
