epoch,split,train_loss,val_loss,IoU_background,IoU_crack,IoU_spalling,Dice_background,Dice_crack,Dice_spalling,mIoU_fg,mIoU_all,pixel_acc,BF1_crack,BF1_spalling,BF1_fg_mean
70,val,0.1163977903003494,0.2694850848301461,0.9766975193483509,0.5780173884893504,0.7869721636326479,0.9882114079551579,0.7325868430926371,0.8807883856823497,0.6824947760609992,0.780562357156783,0.9773119354248047,0.7602763721174606,0.6102281540464483,0.6852522630819544
75,val,0.11256881071875492,0.26891086819140536,0.9773391244389301,0.5756574729314369,0.787904297056007,0.9885397121409308,0.7306885954857347,0.8813718926157103,0.6817808849937219,0.7803002981421246,0.9778099568684896,0.7607422826629874,0.6162333825620481,0.6884878326125177
80,val,0.11092079140245914,0.27343985438346863,0.976899625878194,0.574659836549717,0.7843257816742959,0.9883148472388708,0.7298844146668158,0.8791284525837376,0.6794928091120065,0.7786284147007357,0.9774009450276693,0.7608025677101783,0.6268582294662707,0.6938303985882245
85,val,0.10825564456482728,0.2792635850216213,0.9770682851591345,0.5756812173813467,0.7831016803830877,0.9884011518403272,0.7307077231498409,0.8783589730169997,0.6793914488822173,0.7786170609745229,0.9775593058268229,0.7620069335521337,0.6162819442843753,0.6891444389182545
90,val,0.1072559811671575,0.2742227241396904,0.9767602224738571,0.5748306168104825,0.7874346569061688,0.9882435020383711,0.7300221505404711,0.8810779782787943,0.6811326368583257,0.7796751653968362,0.9772846221923828,0.7591302814859275,0.628627740538202,0.6938790110120647
91,val,0.10856114930162827,0.27568722869220535,0.9769116261904994,0.5753517665163469,0.7872186546750422,0.9883209884025055,0.730442278029942,0.8809427459990079,0.6812852105956946,0.7798273491272961,0.977418441772461,0.7581870877583811,0.6287418379292483,0.6934644628438147
92,val,0.1063745271662871,0.2743041270265454,0.9768126106016066,0.5753205914803441,0.7869115497004678,0.9882703149129868,0.7304171539327239,0.8807504208391002,0.681116070590406,0.7796815839274728,0.9773375193277994,0.757756301831753,0.625449208378683,0.691602755105218
93,val,0.10623722288757563,0.2744177487727843,0.9769771431572977,0.5764062573734132,0.7862687194331937,0.9883545154164332,0.7312915115343599,0.880347632894436,0.6813374884033034,0.7798840399879682,0.9774844106038412,0.7587202078198546,0.6237902805184563,0.6912552441691555
94,val,0.10884748195608457,0.27572284423206983,0.9771910541559733,0.5775070663468879,0.7868469002758518,0.988463964675501,0.732176836055955,0.8807099255726711,0.6821769833113698,0.7805150069262377,0.9777003733317057,0.7622586266755932,0.624660621767837,0.693459624221715
95,val,0.10764811268697182,0.27387878337973043,0.9770269685458655,0.5775281369092617,0.7868949772578206,0.9883800110875414,0.7321937699834266,0.8807400404307971,0.6822115570835412,0.7804833609043159,0.9775452931722005,0.760833707635697,0.6251037621672493,0.6929687349014731
96,val,0.10770851543794076,0.273440352788097,0.9771467743160767,0.5774048401482739,0.7869367082698783,0.9884413104880245,0.7320946727841898,0.8807661789339977,0.6821707742090761,0.7804961075780762,0.9776485443115235,0.7611303090210237,0.6261624632352216,0.6936463861281227
97,val,0.10655663268019756,0.2746847371913885,0.9768223132311546,0.5754094393934619,0.7867138998982849,0.9882752806796474,0.7304887542314035,0.8806266072515263,0.6810616696458733,0.7796485508409671,0.9773523203531901,0.7587674249597913,0.6217562320769325,0.6902618285183619
98,val,0.10655686471611261,0.27591099276354436,0.9769092929522879,0.5756000735237771,0.7872172022886997,0.9883197943729484,0.7306423542320186,0.8809418365944487,0.6814086379062384,0.7799088562549216,0.9774344889322917,0.7597983542762524,0.625975038441155,0.6928866963587037
99,val,0.1083603048697114,0.276201861861505,0.9769169469944219,0.5754613839481904,0.7870928794679805,0.9883237113017459,0.7305306113007396,0.8808639869935567,0.6812771317080855,0.7798237368035309,0.9774334971110026,0.7590716799540664,0.6279531215966715,0.693512400775369
100,val,0.10572181613494952,0.2738346582964847,0.976926276924593,0.5759400681424063,0.7869398825239262,0.9883284858192579,0.7309162065043234,0.8807681670996445,0.6814399753331662,0.7799354091969751,0.9774524943033854,0.7599653518725245,0.6244918013726879,0.6922285766226062
